1948-3-08-Churchill-House of Commons Hansard-Mr. Churchill.txt;1948-3-08;Mr John Dugdale's Statement;3;Who wrote that?
1948-3-08-Churchill-House of Commons Hansard-Mr. Churchill.txt;1948-3-08;Mr John Dugdale's Statement;9;Who served on the committee? Who appointed the committee?
1948-3-08-Churchill-House of Commons Hansard-Mr. Churchill.txt;1948-3-08;Mr John Dugdale's Statement;15;I am afraid that that is a shaft too deadly for me to reply to.
1948-3-08-Churchill-House of Commons Hansard-Mr. Churchill.txt;1948-3-08;Mr John Dugdale's Statement;4;No, I think not.
1948-3-08-Churchill-House of Commons Hansard-Mr. Churchill.txt;1948-3-08;Mr John Dugdale's Statement;23;I would rather conclude my argument. The hon. Gentleman will no doubt have a great opportunity to deal with his point in Debate.
1948-3-08-Churchill-House of Commons Hansard-Mr. Churchill.txt;1948-3-08;Mr John Dugdale's Statement;40;No, I have not changed my views at all. The whole point of my speech was that today I am rejoicing that the right hon. Gentleman the Minister of Defence has accepted the figure which I mentioned three year; ago.
1948-3-08-Churchill-House of Commons Hansard-Mr. Churchill.txt;1948-3-08;Mr John Dugdale's Statement;6;We should have recovered from it.
1948-3-08-Churchill-House of Commons Hansard-Mr. Churchill.txt;1948-3-08;Mr John Dugdale's Statement;4;It is not true.
1948-3-08-Churchill-House of Commons Hansard-Mr. Churchill.txt;1948-3-08;Mr John Dugdale's Statement;31;During the five years of my administration at the Treasury, by very careful and judiciously selected economies a reduction of £10 million was effected on the whole three Services put together.
1948-3-08-Churchill-House of Commons Hansard-Mr. Churchill.txt;1948-3-08;Mr John Dugdale's Statement;93;I do not want to get into a technical argument, but a great mistake may be made in increasing the size of destroyers year by year. One is  risking a great deal of life in a practically unarmoured vessel, because one is moving from the class which hunts the submarines into the class which it is worth while for the submarines to hunt. It is easy to see the desire to say each year they are better than the year before, but one is passing out of the effective sphere of destroyer utility.
1948-3-08-Churchill-House of Commons Hansard-Mr. Churchill.txt;1948-3-08;Mr John Dugdale's Statement;8;What about the Admiralty and the 8,000 more?
1948-3-08-Churchill-House of Commons Hansard-Mr. Churchill.txt;1948-3-08;Mr John Dugdale's Statement;4;Or to announce it?
1948-3-08-Churchill-House of Commons Hansard-Mr. Churchill.txt;1948-3-08;Mr John Dugdale's Statement;57;I do not believe it at all. I am not challenging the honesty of the right hon. Gentleman, but I do not believe these ships could not be placed in basins or roadsteads where they could remain without the expenditure of £11 million upon them. I think that is where the right hon. Gentleman is sucked in.
1948-3-08-Churchill-House of Commons Hansard-Mr. Churchill.txt;1948-3-08;Mr John Dugdale's Statement;114;The right hon. Gentleman really might get my argument. I never suggested they would be ready at the outbreak of war, but when other great ships are sunk, it is then that the older ones come into play with advantage. It may well be they would not come in until the second year of the war. [Interruption.] Why these cries of "Ooh, ooh"? Hon. Members should learn to follow reasonable arguments on these matters. Material reserves are not necessarily ready at the outbreak of war—it may be only a year after, or two years after, that they come in, but it may be vital then to have something when you have lost the others.
1948-3-08-Churchill-House of Commons Hansard-Mr. Churchill.txt;1948-3-08;Mr John Dugdale's Statement;2;Which ships?
1945-5-29-Churchill-House of Commons Hansard-The Prime Minister (Mr. Churchill).txt;1945-5-29;Procedure;27;A statement on this matter might well be made before we separate, but the subject is not as simple as it seemed to be at the outset.
1949-9-28-Churchill-House of Commons Hansard-Mr. Churchill.txt;1949-9-28;Sterling Exchange Rate;24;I could sell him fur a great deal more than I bought him for  but I am trying to rise above the profit motive.
1949-9-28-Churchill-House of Commons Hansard-Mr. Churchill.txt;1949-9-28;Sterling Exchange Rate;1251;—a substantial relief in taxation—[HON. MEMBERS: "On what?"]—The Chancellor of the Exchequer does not say there should never be any reduction in expenditure. Hon. Members should ask him on what. He has the power to answer the question, and the duty to answer the question—[An HON. MEMBER: "It is your duty too."]—I am as good a judge of my duty as the hon. Member is of his. I say that a reduction in expenditure, a substantial relief in taxation applied to increase incentives to production and earnings, especially among the wage-earners liable to direct taxation, widespread relaxation of needless and vexatious controls and interferences with the flexibility of private enterprise, the definite lifting of the shadow of further nationalisation from our most active and prosperous industries and, above all, the return to power of a Government commanding national and international confidence—all these would have created and may still create conditions in which the liberation of the pound sterling would have a good chance of opening wide doors of prosperity into the future. But by one means or another devaluation or liberation, if this step were inevitable, should have been taken as part of a general scheme of financial reform  instead of being plunged into as an isolated act forced upon us at the last moment. Again and again the Chancellor was warned from this side of the House and by financial authorities outside that he was living in a fool's paradise. But all these warnings were in vain. I think he made some remark about "Dismal Desmonds." Was that his phrase or did one of his colleagues achieve this alliterative gem? Therefore, whatever may be thought of the relative advantages or disadvantages of devaluing or liberating the pound sterling, the timing of the step was obviously wrong. A drastic alteration in the exchange rate, if proved necessary, should not have been left till the crisis broke upon us but should have been taken in anticipation of it. It is not easy to palliate the right hon. and learned Gentleman's blunder. We all know the abilities of the Chancellor of the Exchequer. In his position he had more and better information on the subject at his disposal than anyone else in the world. He ought, surely, to have exercised foresight and decision in good time before our remaining gold reserves had been drained away and he was forced higgledy-piggledy into action which we know he loathed, under the worst possible circumstances. I am sorry not to see the Lord President of the Council in his place because I wish to quote with great approval some remarks which he has made on this subject: "The real problem of statesmanship …" said the Lord President of the Council in June, 1946— "in the field of industry and economics is to see trouble coming and to prevent ourselves getting into the smash. We are determined that we are not going to be caught unawares by blind economic forces under this Administration." But that is exactly what has happened to his colleague the Chancellor of the Exchequer. He could not possibly have described it in more precise or harmonious language. In fact, it has almost a prophetic aspect about it. I come to another point. The question is much discussed in the country of the Chancellor's political honesty. Ordinary people find it difficult to understand how a Minister, with all his knowledge and  reputation for integrity, should have felt it right to turn completely round, like a squirrel in its cage, abandon his former convictions and do what he repeatedly said he would never do, and moreover, enforce upon his party and his most faithful followers the humiliating tergiversation which we have witnessed. I am surprised, I must say, that the Chancellor's own self-respect did not make him feel that, however honest and necessary was his change of view, his was not the hand that should carry forward the opposite policy. Certainly he stands woefully weakened in reputation, first by his lack of foresight, and secondly, by having had completely to reverse the reasoned convictions with which he made us familiar. Of course, we know that changes in currency cannot be announced beforehand. The secret had to be kept. It was certainly very well kept, perhaps too well kept considering the position of some of our friendly countries like France. But we congratulate the Chancellor—and he will agree with this—and the Foreign Secretary on the high art which they displayed in the necessary process of deception. The histrionic quality of their performance was indeed remarkable. But I am not speaking of the last month but of the position three and four months ago. I have been shown nine quotations from the Chancellor's speeches declaring himself the inveterate opponent of devaluation. It is very important that our Chancellor of the Exchequer should have foresight. It is also desirable that he should have consistency, as far as possible. It is important that Parliament and the country should believe that when he speaks at that Box opposite he means what he says. Otherwise, how can people attach the weight to his declarations and pledges without which a Chancellor of the Exchequer is grievously crippled? How he of all men could adopt the policy, "What I tell you nine times is untrue," is most astonishing. Although his personal honour and private character are in no wise to be impugned, it will be impossible in the future for anyone to believe or accept with confidence any statements which he may make as Chancellor of the Exchequer from that Box. He stands convicted of lamentable lack of foresight. His usefulness, for all his abilities in the great office  he holds, has been definitely impaired, and I find it most difficult to believe that he would have been content to stay in office if he had thought the ordeal was likely to be a long one. It is odd that the Chancellor of the Exchequer in his present weak and vulnerable position should feel entitled to judge his predecessors with so much severity and to impute wrong and unworthy motives to them. The right hon. and learned Gentleman referred yesterday to my action in returning to the Gold Standard a quarter of a century ago. He said that his policy today was a substitution for the alternative policy of severe deflation. "That policy"— I quote his words from HANSARD— "was pursued at one time under the aegis of the right hon. Gentleman the Leader of the Opposition and depended for its efficacy upon a massive extension of unemployment, with the accompanying lowering of wage rates and so the impoverishment of the employed and unemployed."—[OFFICIAL REPORT, 27th September, 1949; Vol. 468, c. 25.] There were loud cheers from hon. Gentlemen opposite. This was a very aggressive and I may even say offensive reference to past history. To suggest that people would like to see other people unemployed is I think deserving—[Interruption.] I will pick my epithets with care, and I have a large collection of them—is I think deserving of the word "offensive." I think that the whole passage in which he referred to me is singularly out of keeping with the governess and sermon-like passages of some other parts of his discourse. I must say that I am obliged to him for making his accusations here, where they can be answered, instead of circulating them, as is no doubt being done far and wide at this present moment by his party propaganda machine.
1949-9-28-Churchill-House of Commons Hansard-Mr. Churchill.txt;1949-9-28;Sterling Exchange Rate;36;The hon. Gentleman is very talkative. One of the strongest claims that the party opposite have is that with their great majority they have never hampered free speech, however detrimental they might find it to themselves.
1949-9-28-Churchill-House of Commons Hansard-Mr. Churchill.txt;1949-9-28;Sterling Exchange Rate;23;Would the right hon. Gentleman give us at the same time the figures in relation to the changed purchasing power of the pound?
1949-9-28-Churchill-House of Commons Hansard-Mr. Churchill.txt;1949-9-28;Sterling Exchange Rate;34;I knew Lancashire long before the right hon. Gentleman. I never suggested anything of the kind, but it is misleading to state the figures and to compare them without giving the changed purchasing power.
1949-9-28-Churchill-House of Commons Hansard-Mr. Churchill.txt;1949-9-28;Sterling Exchange Rate;11;Half what they were when hon. Members opposite were in power.
1949-9-28-Churchill-House of Commons Hansard-Mr. Churchill.txt;1949-9-28;Sterling Exchange Rate;22;The right hon. Gentleman is no doubt referring to the general strike, but I thought his party were rather ashamed of that.
1955-3-29-Churchill-House of Commons Hansard-The Prime Minister (Sir Winston Churchill).txt;1955-3-29;Nuclear Radiation (Medical Aspects);71;The Government have already invited the Medical Research Council to review the existing scientific information on the medical aspects of nuclear radiation and to prepare a report. The report will cover the medical aspects of nuclear radiation, including the genetic aspects. It will review existing scientific information and set forth the most up to date information and the latest research results available. The report will be laid as a White Paper.
1955-3-29-Churchill-House of Commons Hansard-The Prime Minister.txt;1955-3-29;Nuclear Radiation (Medical Aspects);31;I think I can say straight away that among other material which we shall place before the Council will be a copy of the HANSARD containing a Question of this character.
1937-7-21-Churchill-House of Commons Hansard-Mr. Churchill.txt;1937-7-21;Palestine;60;Will the right hon. Gentleman say a word on the question of the defence of these various areas? What is to be the method of defence of the Jewish State and of the Arab State, and what are to be the obligations of this country in preventing armed clashes between the two? We should like to hear something about that.
1937-7-21-Churchill-House of Commons Hansard-Mr. Attlee.txt;1937-7-21;Palestine;9;Cannot any hon. Member raise a point of Order?
1937-7-21-Churchill-House of Commons Hansard-Mr. Churchill.txt;1937-7-21;Palestine;147;I should like for one moment to make my apology to the House and to say that whatever has happened is entirely my fault, because with a singular lack of that precipitancy for which I have of ten been blamed, I did not notice the point upon which my hon. Friend finished his speech. I thought there were two or three more words in his sentence, and therefore I did not immediately jump up. I will gladly give way to any hon. Member, but I do not think that it has ever  been the rule that the first person who gets up is the person to be called. [Interruption.] The hon. Member who has just sat down is clearly a strong partisan of the Arab point of view. He has told us how he has served in the field with the Chancellor of the Duchy of Lancaster—
1937-7-21-Churchill-House of Commons Hansard-Mr. Churchill.txt;1937-7-21;Palestine;265;I misunderstood the hon. Member, but, at any rate, he is well acquainted with the Arab problems and speaks with a strong feeling for their point of view. I do not consider that we are altogether in a free and easy position in this House in regard to this question. Pledges have been given on both sides. The pledge which all the world regarded with considerable attention, and which was mentioned by the Secretary of State in his speech, is undoubtedly the Balfour Declaration of policy put forward by the War Cabinet in the crisis of the Great War. It is a delusion to suppose that this was a mere act of crusading enthusiasm or quixotic philanthropy. On the contrary, it was a measure taken, as the right hon. Gentleman who led us in the crisis of the War knows, in the dire need of the War with the object of promoting the general victory of the Allies, for which we expected and received valuable and important assistance. We cannot brush that aside and start afresh as though it had never been given, and deal with this matter as if we had no obligations or responsibility. Therefore, I am bound to say that upon this issue, having studied the question as far as I can and having some personal connection and responsibility for it, I should have preferred the Government to have persevered in the old policy of persuading one side to concede and the other to forbear, and to carry forward that policy, hard and heavy though it may be, with all its inconveniences.
1937-7-21-Churchill-House of Commons Hansard-Mr. Churchill.txt;1937-7-21;Palestine;20;My intention was to draw a distinction between approving of the policy and approving of further inquiries into the policy.
1937-7-21-Churchill-House of Commons Hansard-Mr. Attlee.txt;1937-7-21;Palestine;109;I suggest that the position is this. What is before the House is the Amendment moved by my hon. Friend. The right hon. Gentleman, in speaking to that Amendment, indicated that he was proposing to move an Amendment to the Amendment. My hon. Friend the Member for Don Valley (Mr. T. Williams) has explained that, as far as we are concerned, the proposed Amendment to the Amendment will not meet our position at all and that, therefore, we are persisting in our Amendment and intend to take it to a vote. Therefore, in my submission the Debate should continue on the Amendment which we wish the House to adopt.
1937-7-21-Churchill-House of Commons Hansard-Mr. Churchill.txt;1937-7-21;Palestine;7;The Noble Lord is ignoring past history.
1937-7-21-Churchill-House of Commons Hansard-Mr. Churchill.txt;1937-7-21;Palestine;31;I beg to move, as an Amendment to the proposed Amendment, in line 1, to leave out from the word "proposals" to the end of the proposed Amendment, and to add: 
1937-7-21-Churchill-House of Commons Hansard-Mr. Churchill.txt;1937-7-21;Palestine;26;For the convenience of the House and with the wish of the House, I should be perfectly ready to move my Amendment in this revised form.
1937-7-21-Churchill-House of Commons Hansard-Mr. Attlee.txt;1937-7-21;Palestine;189;What the right hon. Gentleman said went very far to meet the difficulty which many of us have felt. Our objection to the Amendment as put forward by the right hon. Gentleman the Member for Epping (Mr. Churchill) had relation to the question of binding this House to a decision here and now to accept partition; this is putting it shortly. Our intention was to accept the general policy; we did not want this House, when it came back, to be met with a Govern-  ment saying: "You sent us off with a Mandate to the Commission and tied us down to the acceptance of partition." Our point has been not in any way to try to get a party vote on this subject. We are solely concerned with having the best possible way of meeting this position in the interests of the Arab people, the Jewish people and the whole world. If this House is not tied at this moment to acceptance of the principle of the White Paper, the Government are, of course, free to take action. That is a way I think this House will want.
1949-2-03-Churchill-House of Commons Hansard-The Prime Minister (Mr. Attlee).txt;1949-2-03;Ministers And Public Servants (Official Conduct);4;I beg to move, 
1949-2-03-Churchill-House of Commons Hansard-The Prime Minister.txt;1949-2-03;Ministers And Public Servants (Official Conduct);36;I think the right hon. Gentleman has confused two things. One thing I said was that I propose to give guidance in a certain matter; the other was a question of an inquiry by a committee.
1949-2-03-Churchill-House of Commons Hansard-Mr. Churchill.txt;1949-2-03;Ministers And Public Servants (Official Conduct);129;Yes, a committee to inquire into contact men. In addition there was a question of some change in the rules affecting entry of strangers and others into this House, and hospitalities which are shared or given here. We on this side of the House have not noticed the need for such changes, and it is very difficult to change the freedom which has been indulged in by Members of all parties in the House of Commons. If it is abused, this is the kind of occasion which cleanses that abuse and makes it very unlikely that it will continue. If at times persons outside the House have come in as guests and paid for refreshments and so forth, all this will undoubtedly be stiffened up by what has occurred.
1947-2-10-Churchill-House of Commons Hansard-The Prime Minister (Mr. Attlee).txt;1947-2-10;Change Of Viceroy;9;I deire to make a statement on Indian policy.
1947-2-10-Churchill-House of Commons Hansard-Mr. Churchill.txt;1947-2-10;Change Of Viceroy;53;Will the right hon. Gentleman lay before the House the reasons for the termination of the appointment of Viscount Wavell at this particular moment? Will he indicate to us, as it is essential to our comprehension of the position, what differences, divergences or disagreements have arisen between the Viceroy and His Majesty's Government?
1947-2-10-Churchill-House of Commons Hansard-The Prime Minister.txt;1947-2-10;Change Of Viceroy;28;No, Sir. I have made the announcement with regard to the termination of the Viceroyalty of Lord Wavell, and I do not propose to add anything to it.
1947-2-10-Churchill-House of Commons Hansard-Mr. Churchill.txt;1947-2-10;Change Of Viceroy;76;Surely, we are entitled to be treated in a reasonable manner. Is it not a fact that if Lord Wavell's Viceroyalty had ended with the war, it, would have ended 18 months ago, and that had it ended after three years, it would have ended in June last? What, then, is the reason for this difference and disagreement which have lead to the removal and dismissal of a Viceroy in the full conduct of Government policy?
1947-2-10-Churchill-House of Commons Hansard-The Prime Minister.txt;1947-2-10;Change Of Viceroy;52;The right hon. Gentleman knows very well that Lord Wavell was not appointed for a fixed term. As has been stated, it was thought that in the changing phase of the Indian problem, it was a suitable time to make a change. I do not propose to add anything to that statement.
1947-2-10-Churchill-House of Commons Hansard-Mr. Churchill.txt;1947-2-10;Change Of Viceroy;51;May I ask, in all humility, because the House is entitled to a reasonable explanation, why has this moment been chosen for this momentous new departure? There must be some reason. Is there any reason why it should be concealed from the House? Why should we not be told the truth?
1947-2-10-Churchill-House of Commons Hansard-The Prime Minister.txt;1947-2-10;Change Of Viceroy;72;I have already stated the reason—[HON. MEMBERS: "What reason?"] Will hon. Members wait a moment. I have already stated the reason in the statement I have made, that we regard it as a suitable time to make a change, owing to the change in the  phase of the Indian problem. I do not intend to say more than that. I am not aware that there is any precedent for such a request.
1947-2-10-Churchill-House of Commons Hansard-Mr. Churchill.txt;1947-2-10;Change Of Viceroy;58;What are the reasons which make this time appropriate for a change? There must be some reason. Surely, the right hon. Gentleman did not wake up one morning, and say, "Oh, let us get another Viceroy"? It must have some purpose or reason behind it, and we have a right to know what is that purpose or reason.
1947-2-10-Churchill-House of Commons Hansard-The Prime Minister.txt;1947-2-10;Change Of Viceroy;38;The Government are perfectly willing to have a Debate and indeed will welcome the opportunity for full Debate on all these matters. I understood that the right hon. Gentleman the Member for Woodford (Mr. Churchill) asked a question?
1947-2-10-Churchill-House of Commons Hansard-Mr. Churchill.txt;1947-2-10;Change Of Viceroy;35;I did ask that some reason or explanation should be given for the extremely important executive action which the Government have taken, and which must have been animated by some motive accessible to human intelligence.
1947-2-10-Churchill-House of Commons Hansard-The Prime Minister.txt;1947-2-10;Change Of Viceroy;39;When the right hon. Gentleman was Prime Minister he made a great many changes in both military arid civil appointments. I never understood that there was any obligation on him to give an explanation why those changes were made.
1947-2-10-Churchill-House of Commons Hansard-Mr. Churchill.txt;1947-2-10;Change Of Viceroy;84;May I ask this question? Here we are dealing with a great policy which is unfolding before us. Are we not dealing with an officer who has been serving the Government in the most intimate relations? Now he is dismissed. May we not know what are the differences  which have arisen to lead to the dismissal of one Viceroy and the appointment of another? Surely that is a matter which, in the history of either House of Parliament, has never been denied fair discussion.
1947-2-10-Churchill-House of Commons Hansard-The Prime Minister.txt;1947-2-10;Change Of Viceroy;56;The right hon. Gentleman is quite right about the uncertainties, and one of the reasons for this statement is to try to remove uncertainty. It is a fact that despite all the declarations we have made, there are still people in India who think they can hang on and let things drift. We are against drift.
1947-2-10-Churchill-House of Commons Hansard-The Prime Minister.txt;1947-2-10;Change Of Viceroy;14;We want to bring this uncertainty to a close, in regard to this matter.
1947-2-10-Churchill-House of Commons Hansard-The Prime Minister.txt;1947-2-10;Change Of Viceroy;35;That is the reason why we put in a date. I think that the matter raised by the right hon. Gentleman would be far better developed in a Debate rather than by question and answer.
1947-2-10-Churchill-House of Commons Hansard-The Prime Minister.txt;1947-2-10;Change Of Viceroy;70;No. I have made it perfectly plain that it has been our constant endeavour to have settled government in India. We shall not obtain that by long continued uncertainty, and as it is the policy of this Government and I think of this House that the Indians should become responsible, I think it is time for them to face up to the fact that that responsibility is now upon them.
1947-2-10-Churchill-House of Commons Hansard-The Prime Minister.txt;1947-2-10;Change Of Viceroy;58;It is not the intention to hand India over to chaos. I really think that the points which are now being made would be much better developed in a Debate. They are perfectly legitimate points for which we have a full answer. It does not clarify the matter to try. o deal with it by question and answer.
1947-2-10-Churchill-House of Commons Hansard-Mr. Churchill.txt;1947-2-10;Change Of Viceroy;26;Is there no answer to be given to the question of whether there have been any differences or divergences between His Majesty's Government and the Viceroy?
1947-2-10-Churchill-House of Commons Hansard-Mr. Churchill.txt;1947-2-10;Change Of Viceroy;1;rose—
1947-2-10-Churchill-House of Commons Hansard-Mr. Churchill.txt;1947-2-10;Change Of Viceroy;60;On a point of Order. Am I not perfectly entitled, in view of the momentous statement that has been made by the Prime Minister, to ask him if he will answer the question put to him by the Leader of the Liberal Party, as to whether Lord Wavell will make, or is to be permitted to make, a public statement?
1953-2-12-Churchill-House of Commons Hansard-The Prime Minister.txt;1953-2-12;International Relations;17;I have nothing to add to the reply which I have just given to the hon. Member.
1944-11-16-Churchill-House of Commons Hansard-The Prime Minister (Mr. Churchill).txt;1944-11-16;Terrorist Acts (Debate);14;I should think the Debate on the Address, might well furnish a suitable opportunity.
1951-7-26-Churchill-House of Commons Hansard-The Prime Minister.txt;1951-7-26;Identity Cards;13;No. Sir. This matter like emergency legislation generally is already kept under review.
1951-7-26-Churchill-House of Commons Hansard-The Prime Minister.txt;1951-7-26;Identity Cards;26;Obviously, where this card is used by a particular Department, the Departmental Minister is responsible, but the general matter is, naturally, considered by Ministers acting together.
1951-7-26-Churchill-House of Commons Hansard-Mr. Churchill.txt;1951-7-26;Identity Cards;34;Is there any reason why we should not revert to the practice of former years and, in time of peace, allow taxicabs to be used by Ministers of the Crown on their ordinary business?
1951-7-26-Churchill-House of Commons Hansard-The Prime Minister.txt;1951-7-26;Identity Cards;12;I cannot connect that supplementary with the Question which has been asked.
1951-7-26-Churchill-House of Commons Hansard-The Prime Minister.txt;1951-7-26;Identity Cards;46;I am not taking a conservative view, but this is a matter which requires great consideration. There are a number of occasions on which the use of this card saves the general public a great deal of trouble. The matter has to be reviewed very carefully.
1951-7-26-Churchill-House of Commons Hansard-The Prime Minister.txt;1951-7-26;Identity Cards;19;That matter concerns passports and perhaps my hon. Friend had better put a Question down to the Foreign Office.
1951-7-26-Churchill-House of Commons Hansard-The Prime Minister.txt;1951-7-26;Identity Cards;6;I think it is very likely.
1944-4-06-Churchill-House of Commons Hansard-The Prime Minister (Mr. Churchill).txt;1944-4-06;Parliamentary Procedure (Reform);2;No, Sir.
1944-4-06-Churchill-House of Commons Hansard-The Prime Minister.txt;1944-4-06;Parliamentary Procedure (Reform);53;No, Sir, I do not think I have anything to add to what I have said. Of course, I always endeavour to assimilate information from the public Press and to gather wisdom wherever I can, and the forthcoming Debate on the Adjournment, although a short one, may throw new light on the difficulties.
1944-4-06-Churchill-House of Commons Hansard-The Prime Minister.txt;1944-4-06;Parliamentary Procedure (Reform);16;It is far from my duty to give out bouquets or the reverse to the newspapers.
1949-1-25-Churchill-House of Commons Hansard-Mr. Churchill.txt;1949-1-25;Ceylon (Gift Of Mace And Speaker's Chair);60;The right hon. and gallant Gentleman is speaking for the whole House in what he has said. We are very glad that his visit was so successful, and consider that he and his colleagues—our colleagues—who travelled on this mission and who were so cordially and kindly received have rendered a service not only to the House, but to wider circles.
1945-8-21-Churchill-House of Commons Hansard-The Prime Minister.txt;1945-8-21;Strength;29;No, Sir, not at present. The extent to which statistics regarding the Forces can be released is now under consideration and an announcement will be made in due course.
1945-8-21-Churchill-House of Commons Hansard-Mr. Churchill.txt;1945-8-21;Strength;68;Will the right hon. Gentleman bear in mind that all discussions about demobilisation depend on the starting-point of the strength of the Forces in the different theatres at the present time; and would he endeavour to give us that information at the earliest possible moment, having regard to the fact that the war has come to an end in all parts of the world, except for sporadic fighting?
1945-8-21-Churchill-House of Commons Hansard-The Prime Minister.txt;1945-8-21;Strength;27;Yes, Sir, I entirely agree and I will endeavour to get the figures published as soon as possible. The matter is now being considered by the authorities.
1948-6-17-Churchill-House of Commons Hansard-Mr. Churchill.txt;1948-6-17;Burma Government (Policy);55;(by Private Notice) asked the Secretary of State for Foreign Affairs whether he can make any statement about the position of British interests in Burma; and whether any consultations on them have taken place between His Majesty's Government and the Government of Burma in accordance with the terms of the Anglo-Burmese Treaty of October last?
1948-6-17-Churchill-House of Commons Hansard-Mr. Churchill.txt;1948-6-17;Burma Government (Policy);5;And from below the Gangway.
1948-6-17-Churchill-House of Commons Hansard-Mr. Churchill.txt;1948-6-17;Burma Government (Policy);26;Is it not a fact and is there not already evidence that, as was predicted, Burma is descending into a state of anarchy tempered by Communism?
1948-6-17-Churchill-House of Commons Hansard-The Prime Minister (Mr. Attlee).txt;1948-6-17;Chairman And Deputy-Chairman Of Ways And Means;172;The House will recollect that in the concluding paragraph of the Report of the Select Committee on the Chairman of Ways and Means the point was raised whether or not rules should be laid down governing the conduct of the Deputy-Speaker in his professional or business relationships with any Member of the House. As the Chairman of Ways and Means and Deputy-Speaker is appointed on the nomination of the Government, the House may perhaps consider it appropriate for me to make a statement on this subject. In order that "the Chair should not only be impartial but should also give the appearance of impartiality"—I quote from the Report of the Select Committee—the Government feel that both the Chairman and the Deputy-Chairman should in future refrain from acting in a professional capacity on behalf of or against Members of the House of Commons. I have consulted Mr. Speaker, the Chairman of Ways and Means and the Deputy-Chairman about this proposed new rule, and I am glad to say that they concur in it.
1948-6-17-Churchill-House of Commons Hansard-Mr. Churchill.txt;1948-6-17;Chairman And Deputy-Chairman Of Ways And Means;74;We are in general agreement with the statement which the Prime Minister has made upon this subject. I am glad that this matter has been terminated in a manner which reflects on nobody in any matter of personal honour and, at the same time, fulfils the sagacious recommendations of the Select Committee. It might well be that in the future when a reconsideration of these matters is possible, even stricter regulations might be propounded.
1953-11-16-Churchill-House of Commons Hansard-The Prime Minister (Sir Winston Churchill).txt;1953-11-16;National Service (Duration);34;It looks as if we are going to have a quiet afternoon. I can assure the House I shall not try unduly to dim the prospect of such an agreeable, becoming and unusual situation.
1953-11-16-Churchill-House of Commons Hansard-Mr. Attlee.txt;1953-11-16;National Service (Duration);58;Does not the point which the right hon. Gentleman has made there imply that the Government will not change because, if there is any thought of their changing, the military and people  abroad would be in a state of uncertainty? The implication of the right hon. Gentleman's speech, therefore, is that two years will remain without any change.
1953-11-16-Churchill-House of Commons Hansard-The Prime Minister.txt;1953-11-16;National Service (Duration);53;No, not at all. What I said was that this was not the time even to toy with the idea of change. I by no means exclude the possibility of change, but this is by no means the time for us to advertise and ventilate that all over Europe and the United States.
1953-11-16-Churchill-House of Commons Hansard-Mr. Attlee.txt;1953-11-16;National Service (Duration);19;If the hon. and gallant Gentleman is referring to me, I reply that I said quite the other thing.
1953-11-16-Churchill-House of Commons Hansard-Mr. Attlee.txt;1953-11-16;National Service (Duration);35;Was he not referring to the reason why we had general National Service, and not just to the two years? He was saying that the purpose for which we had National Service had been achieved.
1953-11-16-Churchill-House of Commons Hansard-Mr. Attlee.txt;1953-11-16;National Service (Duration);45;May I correct the right hon. Gentleman, because I think he has quite misunderstood the Motion? The Motion does not say that the time has now arrived for a reduction; it says that the time has now arrived when the matter should be reviewed annually.
1951-12-05-Churchill-House of Commons Hansard-The Prime Minister.txt;1951-12-05;Political Progress;11;I have no declaration to make on these subjects this afternoon.
1951-12-05-Churchill-House of Commons Hansard-The Prime Minister.txt;1951-12-05;Political Progress;21;That certainly seems a very inoffensive way of stating general truths and purposes which are now accepted widely in this country.
1951-12-05-Churchill-House of Commons Hansard-The Prime Minister.txt;1951-12-05;Political Progress;98;I do not propose myself to be drawn into a detailed dis-  cussion on the matter at Question time. I am myself awaiting the return of the Secretary of State from his mission, and then we shall have an opportunity of considering all that he has to say, and everything may be discussed in this House. I was not aware of any decisive change that had been contemplated at all in this respect, though I should by no means bind myself always to follow out strictly and faithfully all the actions and policies proposed by the party opposite.
1951-12-05-Churchill-House of Commons Hansard-The Prime Minister.txt;1951-12-05;Political Progress;43;The right hon. Gentleman is endeavouring, I think, to procure some answer or some treatment of his Question here at Question time which would make mischief and cause trouble. I have not the slightest intention of being drawn into any pronouncement at present.
1951-12-05-Churchill-House of Commons Hansard-Mr. Attlee.txt;1951-12-05;Political Progress;112;Does not the right hon. Gentleman realise that so far from there being any intention of making mischief, it is essential that the position of the Government should be made quite clear in view of the critical position of the fight against Communism in Malaya and the need for uniting all communities behind the Government, and that no statement casting doubt on the general line of policy, which, I thought, has been accepted in this House, should issue from this House? What my right hon. Friend was asking was that we may be quite clear that our purpose in defending Malaya against Communism is to help them on the road to self-government.
1951-12-05-Churchill-House of Commons Hansard-The Prime Minister.txt;1951-12-05;Political Progress;14;The last two phrases seem to me to be entirely harmless and even helpful.
1944-11-07-Churchill-House of Commons Hansard-The Prime Minister (Mr. Churchill).txt;1944-11-07;Assassination Of Lord Moyne;107;Parliament and the nation have suffered a very heavy loss in the death of Lord Moyne, who died at the hands of foul assassins in Cairo last night. We have as yet received no official information which fixes the authorship of the crime or gives us a clue to its motives. The murderers themselves narrowly escaped lynching at the hands of Egyptian passers-by, and the Egyptian Government have stated that they were not Egyptian subjects. Very searching inquiries will be made into the origins and associations of these strangers to Egypt, and the House will doubtless require the fullest information as soon as it has been obtained.
